epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec
29,0.000272998671622987,1.0,1.0,0.07563803339344931,0.9655172413793104,0.9551089436714241,2e-05,32.60895848274231
30,0.00025184925572856377,1.0,1.0,0.07487826065585852,0.9568965517241379,0.9417365096538287,2e-05,32.78097128868103
31,0.00024885904934061643,1.0,1.0,0.08113868080143785,0.9568965517241379,0.9417365096538287,2e-05,32.613096952438354
32,0.0002291044891492967,1.0,1.0,0.07047904113403938,0.9655172413793104,0.9551089436714241,2e-05,32.74259948730469
33,0.0002150173195609756,1.0,1.0,0.07516068375492789,0.9655172413793104,0.9551089436714241,2e-05,32.66943836212158
34,0.00021099118443011162,1.0,1.0,0.07844172042979185,0.9568965517241379,0.9417365096538287,2e-05,32.71847414970398
35,0.00019877852194422532,1.0,1.0,0.07084685698721623,0.9655172413793104,0.9551089436714241,2e-05,32.58121967315674
36,0.0001900703002771035,1.0,1.0,0.07634106653557833,0.9655172413793104,0.9551089436714241,2e-05,32.47267985343933
37,0.00018661067389700849,1.0,1.0,0.07782080644693483,0.9568965517241379,0.9417365096538287,2e-05,32.61297035217285
38,0.000184753933402917,1.0,1.0,0.07711912946904013,0.9655172413793104,0.9551089436714241,2e-05,32.6804358959198
39,0.00016532034689583104,1.0,1.0,0.07744951280042657,0.9655172413793104,0.9551089436714241,2e-05,32.717087745666504
40,0.0001615230706240313,1.0,1.0,0.07130932146261831,0.9655172413793104,0.9551089436714241,2e-05,32.55962586402893
41,0.0001539622434110613,1.0,1.0,0.08077644234812208,0.9482758620689655,0.9296458552102331,2e-05,32.574671506881714
42,0.0001481911098792283,1.0,1.0,0.07495518314154369,0.9655172413793104,0.9551089436714241,2e-05,32.670830488204956
43,0.00014157835842719255,1.0,1.0,0.07836611084499524,0.9655172413793104,0.9551089436714241,2e-05,32.79202389717102
44,0.0001360490113284432,1.0,1.0,0.07509604753155646,0.9655172413793104,0.9551089436714241,2e-05,32.77341675758362
45,0.00012600215681104568,1.0,1.0,0.07617802011623882,0.9655172413793104,0.9551089436714241,2e-05,32.80889964103699
46,0.0001246790597631213,1.0,1.0,0.08267557056990035,0.9655172413793104,0.9551089436714241,2e-05,32.88853597640991
47,0.00011508438879472691,1.0,1.0,0.07950254039465578,0.9655172413793104,0.9551089436714241,2e-05,32.61827874183655
48,0.00011287730852490178,1.0,1.0,0.08337577216925324,0.9655172413793104,0.9551089436714241,2e-05,32.66603684425354
49,0.00011060211015206844,1.0,1.0,0.07931640809542372,0.9655172413793104,0.9551089436714241,2e-05,32.87242078781128
50,0.00010414587249047218,1.0,1.0,0.07769825858473457,0.9655172413793104,0.9551089436714241,2e-05,32.706300020217896
