epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec
23,0.031195184577062485,0.9964093357271095,0.9948992852501624,0.1804572277027985,0.9310344827586207,0.9203077453855443,0.001,23.287004470825195
24,0.025480350019674435,0.9964093357271095,0.9949025974025973,0.17272476440873638,0.9310344827586207,0.9158199643493761,0.001,23.106671810150146
25,0.029425098706217387,0.9964093357271095,0.9949814386302025,0.18078158795833588,0.9396551724137931,0.9321069518716577,0.001,23.28569722175598
26,0.02971163369327302,0.9946140035906643,0.9923169238763426,0.1801455483354371,0.9310344827586207,0.9203077453855443,0.001,23.199214458465576
27,0.02616891768197504,0.9964093357271095,0.994951037984704,0.17578270620313183,0.9224137931034483,0.9081865332643322,0.001,23.989108324050903
28,0.03069110790892927,0.992818671454219,0.9897886178861789,0.1825274670946187,0.9482758620689655,0.9398481759940699,0.001,23.88664174079895
29,0.02113555227966454,1.0,1.0,0.17412110135473055,0.9310344827586207,0.9199411764705883,0.001,23.486425638198853
30,0.023469344356650722,0.9946140035906643,0.9923455084711332,0.17697350706519752,0.9396551724137931,0.92734817599407,0.001,23.74438166618347
31,0.02577478658989794,0.9982046678635548,0.9974518157841347,0.1751342436362957,0.9396551724137931,0.92734817599407,0.001,24.299533367156982
32,0.016837938489723463,1.0,1.0,0.17760364248834806,0.9482758620689655,0.9398481759940699,0.001,24.831336498260498
33,0.015329785775426688,1.0,1.0,0.17160122636063346,0.9396551724137931,0.92734817599407,0.001,23.379048824310303
34,0.02215698185331678,0.9982046678635548,0.9975151444997492,0.17593367012410327,0.9396551724137931,0.92734817599407,0.001,24.260380268096924
35,0.023652430356244425,0.9946140035906643,0.9923517232980148,0.17301345950570599,0.9396551724137931,0.92734817599407,0.001,23.231484174728394
36,0.02281823082153202,0.9946140035906643,0.9923554473524041,0.16962347976092634,0.9396551724137931,0.92734817599407,0.001,22.832906007766724
37,0.018634847305962546,1.0,1.0,0.16509148324358053,0.9396551724137931,0.9232281639928699,0.001,23.015742778778076
38,0.016700785179058996,1.0,1.0,0.16928548648439604,0.9482758620689655,0.9357281639928698,0.001,22.958842754364014
39,0.01678284058176797,1.0,1.0,0.16400415989859352,0.9396551724137931,0.92734817599407,0.001,22.92174196243286
40,0.015482353640108285,1.0,1.0,0.1634623827091579,0.9482758620689655,0.9357281639928698,0.001,22.91062593460083
41,0.01831438795527982,0.9982046678635548,0.9974518157841347,0.16111471169981464,0.9396551724137931,0.9232281639928699,0.001,22.79681897163391
42,0.015199895041929541,0.9982046678635548,0.9974518157841347,0.16251216212223316,0.9396551724137931,0.9232281639928699,0.001,22.92666268348694
43,0.017022790841229887,0.9982046678635548,0.9975151444997492,0.14952739302454324,0.9396551724137931,0.9232281639928699,0.001,22.922873973846436
44,0.01681006438963289,1.0,1.0,0.16147674414618263,0.9396551724137931,0.92734817599407,0.001,23.06279158592224
45,0.015680838744967,0.9982046678635548,0.9974505744326716,0.1619828818687077,0.9396551724137931,0.9232281639928699,0.001,22.945429801940918
46,0.014287893909499505,0.9964093357271095,0.9949025974025973,0.1647838817845131,0.9396551724137931,0.9232281639928699,0.001,23.413253784179688
47,0.015457539869341966,0.9982046678635548,0.9974505744326716,0.1632963375284754,0.9396551724137931,0.9232281639928699,0.001,22.97537350654602
48,0.012600987370475405,0.9982046678635548,0.9974505744326716,0.17195886579053155,0.9396551724137931,0.92734817599407,0.001,22.915589570999146
49,0.014263117802956374,0.9946140035906643,0.9923517232980148,0.16653106027636036,0.9396551724137931,0.9232281639928699,0.001,22.916603088378906
50,0.012120195677841695,1.0,1.0,0.17655431993048767,0.9396551724137931,0.9232281639928699,0.001,23.069239854812622
